scenario,arm,phase,opIndex,latencyMs,metaRefresh,hedgeFired,winningRegion,skipReason
S1-Healthy,main,Ok,424,30.77,0,0,West US 2,None
S1-Healthy,main,Ok,450,15.71,0,0,West US 2,None
S1-Healthy,main,Ok,464,15.70,0,0,West US 2,None
S1-Healthy,main,Ok,434,30.57,0,0,West US 2,None
S1-Healthy,main,Ok,419,15.07,0,0,West US 2,None
S1-Healthy,main,Ok,357,31.29,0,0,West US 2,None
S1-Healthy,main,Ok,360,31.26,0,0,West US 2,None
S1-Healthy,main,Ok,344,31.19,0,0,West US 2,None
S1-Healthy,main,Ok,367,31.19,0,0,West US 2,None
S1-Healthy,main,Ok,386,15.88,0,0,West US 2,None
S1-Healthy,main,Ok,361,31.19,0,0,West US 2,None
S1-Healthy,main,Ok,346,31.11,0,0,West US 2,None
S1-Healthy,main,Ok,350,15.17,0,0,West US 2,None
S1-Healthy,main,Ok,283,31.65,0,0,West US 2,None
S1-Healthy,main,Ok,288,31.60,0,0,West US 2,None
S1-Healthy,main,Ok,274,31.69,0,0,West US 2,None
S1-Healthy,main,Ok,304,15.91,0,0,West US 2,None
S1-Healthy,main,Ok,293,31.60,0,0,West US 2,None
S1-Healthy,main,Ok,298,31.54,0,0,West US 2,None
S1-Healthy,main,Ok,317,15.87,0,0,West US 2,None
S1-Healthy,main,Ok,326,15.75,0,0,West US 2,None
S1-Healthy,main,Ok,225,15.94,0,0,West US 2,None
S1-Healthy,main,Ok,214,30.93,0,0,West US 2,None
S1-Healthy,main,Ok,219,30.85,0,0,West US 2,None
S1-Healthy,main,Ok,217,30.88,0,0,West US 2,None
S1-Healthy,main,Ok,232,15.77,0,0,West US 2,None
S1-Healthy,main,Ok,209,15.14,0,0,West US 2,None
S1-Healthy,main,ColdStart,105,75.73,1,0,West US 2,None
S1-Healthy,main,ColdStart,135,60.89,1,0,West US 2,None
S1-Healthy,main,ColdStart,120,60.90,1,0,West US 2,None
S1-Healthy,main,ColdStart,111,75.69,1,0,West US 2,None
S1-Healthy,main,ColdStart,130,60.86,1,0,West US 2,None
S1-Healthy,main,ColdStart,108,75.49,1,0,West US 2,None
S1-Healthy,main,ColdStart,85,76.49,1,0,West US 2,None
S1-Healthy,main,ColdStart,71,91.72,1,0,West US 2,None
S1-Healthy,main,ColdStart,58,90.53,1,0,West US 2,None
S1-Healthy,main,ColdStart,66,76.08,1,0,West US 2,None
S1-Healthy,main,ColdStart,73,76.10,1,0,West US 2,None
S1-Healthy,main,ColdStart,52,90.39,1,0,West US 2,None
S1-Healthy,main,ColdStart,75,61.45,1,0,West US 2,None
S1-Healthy,main,ColdStart,63,61.35,1,0,West US 2,None
S1-Healthy,main,ColdStart,77,61.31,1,0,West US 2,None
S1-Healthy,main,ColdStart,78,61.30,1,0,West US 2,None
S1-Healthy,main,ColdStart,72,61.35,1,0,West US 2,None
S1-Healthy,main,ColdStart,82,46.53,1,0,West US 2,None
S1-Healthy,main,Ok,1696,16.09,0,0,West US 2,None
S1-Healthy,main,Ok,1699,16.07,0,0,West US 2,None
S1-Healthy,main,Ok,1668,31.65,0,0,West US 2,None
S1-Healthy,main,Ok,1684,31.63,0,0,West US 2,None
S1-Healthy,main,Ok,1681,31.63,0,0,West US 2,None
S1-Healthy,main,Ok,1689,31.05,0,0,West US 2,None
S1-Healthy,main,Ok,1643,29.46,0,0,West US 2,None
S1-Healthy,main,Ok,1557,30.84,0,0,West US 2,None
S1-Healthy,main,Ok,1596,15.43,0,0,West US 2,None
S1-Healthy,main,Ok,1609,15.38,0,0,West US 2,None
S1-Healthy,main,Ok,1569,30.77,0,0,West US 2,None
S1-Healthy,main,Ok,1566,30.76,0,0,West US 2,None
S1-Healthy,main,Ok,1607,15.31,0,0,West US 2,None
S1-Healthy,main,Ok,1582,15.37,0,0,West US 2,None
S1-Healthy,main,Ok,1549,15.45,0,0,West US 2,None
S1-Healthy,main,Ok,1561,15.40,0,0,West US 2,None
S1-Healthy,main,Ok,1556,15.42,0,0,West US 2,None
S1-Healthy,main,Ok,1554,15.40,0,0,West US 2,None
S1-Healthy,main,Ok,1553,15.40,0,0,West US 2,None
S1-Healthy,main,Ok,1521,31.00,0,0,West US 2,None
S1-Healthy,main,Ok,1526,30.99,0,0,West US 2,None
S1-Healthy,main,Ok,1533,30.95,0,0,West US 2,None
S1-Healthy,main,Ok,1560,15.34,0,0,West US 2,None
S1-Healthy,main,Ok,1516,15.62,0,0,West US 2,None
S1-Healthy,main,Ok,1527,15.60,0,0,West US 2,None
S1-Healthy,main,Ok,1506,30.37,0,0,West US 2,None
S1-Healthy,main,Ok,1542,15.50,0,0,West US 2,None
S1-Healthy,main,Ok,1486,30.40,0,0,West US 2,None
S1-Healthy,main,Ok,1491,30.39,0,0,West US 2,None
S1-Healthy,main,Ok,1535,15.49,0,0,West US 2,None
S1-Healthy,main,Ok,1453,30.21,0,0,West US 2,None
S1-Healthy,main,Ok,1475,30.11,0,0,West US 2,None
S1-Healthy,main,Ok,1509,14.75,0,0,West US 2,None
S1-Healthy,main,Ok,1485,14.84,0,0,West US 2,None
S1-Healthy,main,Ok,1513,14.71,0,0,West US 2,None
S1-Healthy,main,Ok,1503,14.74,0,0,West US 2,None
S1-Healthy,main,Ok,1461,15.38,0,0,West US 2,None
S1-Healthy,main,Ok,1462,15.35,0,0,West US 2,None
S1-Healthy,main,Ok,1422,30.82,0,0,West US 2,None
S1-Healthy,main,Ok,1360,15.47,0,0,West US 2,None
S1-Healthy,main,Ok,1351,15.44,0,0,West US 2,None
S1-Healthy,main,Ok,1329,31.48,0,0,West US 2,None
S1-Healthy,main,Ok,1286,15.55,0,0,West US 2,None
S1-Healthy,main,Ok,1287,15.55,0,0,West US 2,None
S1-Healthy,main,Ok,1263,30.46,0,0,West US 2,None
S1-Healthy,main,Ok,1281,15.53,0,0,West US 2,None
S1-Healthy,main,Ok,1253,30.49,0,0,West US 2,None
S1-Healthy,main,Ok,1294,15.50,0,0,West US 2,None
S1-Healthy,main,Ok,1214,30.30,0,0,West US 2,None
S1-Healthy,main,Ok,1249,14.95,0,0,West US 2,None
S1-Healthy,main,Ok,1256,14.89,0,0,West US 2,None
S1-Healthy,main,Ok,1218,15.33,0,0,West US 2,None
S1-Healthy,main,Ok,1174,30.54,0,0,West US 2,None
S1-Healthy,main,Ok,1070,31.04,0,0,West US 2,None
S1-Healthy,main,Ok,998,31.34,0,0,West US 2,None
S1-Healthy,main,Ok,1017,15.56,0,0,West US 2,None
S1-Healthy,main,Ok,1028,15.50,0,0,West US 2,None
S1-Healthy,main,Ok,906,14.90,0,0,West US 2,None
S1-Healthy,main,Ok,881,15.10,0,0,West US 2,None
S1-Healthy,main,Ok,838,30.91,0,0,West US 2,None
S1-Healthy,main,Ok,824,30.93,0,0,West US 2,None
S1-Healthy,main,Ok,890,15.07,0,0,West US 2,None
S1-Healthy,main,Ok,882,15.04,0,0,West US 2,None
S1-Healthy,main,Ok,842,30.83,0,0,West US 2,None
S1-Healthy,main,Ok,880,15.03,0,0,West US 2,None
S1-Healthy,main,Ok,844,30.82,0,0,West US 2,None
S1-Healthy,main,Ok,865,15.06,0,0,West US 2,None
S1-Healthy,main,Ok,863,15.06,0,0,West US 2,None
S1-Healthy,main,Ok,888,14.99,0,0,West US 2,None
S1-Healthy,main,Ok,846,15.78,0,0,West US 2,None
S1-Healthy,main,Ok,811,31.48,0,0,West US 2,None
S1-Healthy,main,Ok,839,15.77,0,0,West US 2,None
S1-Healthy,main,Ok,782,31.55,0,0,West US 2,None
S1-Healthy,main,Ok,817,15.85,0,0,West US 2,None
S1-Healthy,main,Ok,815,31.43,0,0,West US 2,None
S1-Healthy,main,Ok,800,31.52,0,0,West US 2,None
S1-Healthy,main,Ok,793,31.45,0,0,West US 2,None
S1-Healthy,main,Ok,737,15.51,0,0,West US 2,None
S1-Healthy,main,Ok,722,15.64,0,0,West US 2,None
S1-Healthy,main,Ok,721,15.60,0,0,West US 2,None
S1-Healthy,main,Ok,679,30.54,0,0,West US 2,None
S1-Healthy,main,Ok,694,30.43,0,0,West US 2,None
S1-Healthy,main,Ok,661,45.31,0,0,West US 2,None
S1-Healthy,main,Ok,669,45.11,0,0,West US 2,None
S1-Healthy,main,Ok,610,30.09,0,0,West US 2,None
S1-Healthy,main,Ok,611,14.96,0,0,West US 2,None
S1-Healthy,main,Ok,580,30.03,0,0,West US 2,None
S1-Healthy,main,Ok,598,30.00,0,0,West US 2,None
S1-Healthy,main,Ok,605,29.98,0,0,West US 2,None
S1-Healthy,main,Ok,578,30.02,0,0,West US 2,None
S1-Healthy,main,Ok,595,29.99,0,0,West US 2,None
S1-Healthy,main,Ok,603,29.93,0,0,West US 2,None
S1-Healthy,main,Ok,479,31.27,0,0,West US 2,None
S1-Healthy,main,Ok,481,31.21,0,0,West US 2,None
S1-Healthy,main,Ok,488,31.19,0,0,West US 2,None
S1-Healthy,main,Ok,506,31.14,0,0,West US 2,None
S1-Healthy,main,Ok,525,15.13,0,0,West US 2,None
S1-Healthy,main,Ok,526,15.10,0,0,West US 2,None
S1-Healthy,main,Ok,509,16.03,0,0,West US 2,None
S1-Healthy,main,Ok,495,16.02,0,0,West US 2,None
S1-Healthy,main,Ok,502,16.02,0,0,West US 2,None
S1-Healthy,main,Ok,463,31.78,0,0,West US 2,None
S1-Healthy,main,Ok,457,31.72,0,0,West US 2,None
S1-Healthy,main,Ok,504,15.95,0,0,West US 2,None
S1-Healthy,main,Ok,441,31.71,0,0,West US 2,None
S1-Healthy,main,Ok,493,15.90,0,0,West US 2,None
S1-Healthy,main,Ok,498,15.88,0,0,West US 2,None
S1-Healthy,main,Ok,484,15.92,0,0,West US 2,None
S1-Healthy,main,Ok,497,15.84,0,0,West US 2,None
S1-Healthy,main,Ok,448,15.75,0,0,West US 2,None
S1-Healthy,main,Ok,444,15.73,0,0,West US 2,None
S1-Healthy,main,Ok,467,15.64,0,0,West US 2,None
S1-Healthy,main,Ok,381,31.04,0,0,West US 2,None
S1-Healthy,main,Ok,411,15.03,0,0,West US 2,None
S1-Healthy,main,Ok,377,30.94,0,0,West US 2,None
S1-Healthy,main,Ok,378,30.92,0,0,West US 2,None
S1-Healthy,main,Ok,388,30.89,0,0,West US 2,None
S1-Healthy,main,Ok,436,14.87,0,0,West US 2,None
S1-Healthy,main,Ok,349,31.26,0,0,West US 2,None
S1-Healthy,main,Ok,359,31.25,0,0,West US 2,None
S1-Healthy,main,Ok,370,31.21,0,0,West US 2,None
S1-Healthy,main,Ok,347,31.17,0,0,West US 2,None
S1-Healthy,main,Ok,393,15.87,0,0,West US 2,None
S1-Healthy,main,Ok,336,31.18,0,0,West US 2,None
S1-Healthy,main,Ok,372,15.87,0,0,West US 2,None
S1-Healthy,main,Ok,338,15.28,0,0,West US 2,None
S1-Healthy,main,Ok,355,15.26,0,0,West US 2,None
S1-Healthy,main,Ok,333,15.29,0,0,West US 2,None
S1-Healthy,main,Ok,308,31.16,0,0,West US 2,None
S1-Healthy,main,Ok,337,15.25,0,0,West US 2,None
S1-Healthy,main,Ok,343,15.19,0,0,West US 2,None
S1-Healthy,main,Ok,311,15.79,0,0,West US 2,None
S1-Healthy,main,Ok,252,31.84,0,0,West US 2,None
S1-Healthy,main,Ok,262,31.83,0,0,West US 2,None
S1-Healthy,main,Ok,235,32.03,0,0,West US 2,None
S1-Healthy,main,Ok,223,15.94,0,0,West US 2,None
S1-Healthy,main,Ok,234,15.78,0,0,West US 2,None
S1-Healthy,main,ColdStart,180,61.98,1,0,West US 2,None
S1-Healthy,main,Ok,222,15.87,0,0,West US 2,None
S1-Healthy,main,Ok,224,15.82,0,0,West US 2,None
S1-Healthy,main,ColdStart,177,77.69,1,0,West US 2,None
S1-Healthy,main,Ok,215,14.97,0,0,West US 2,None
S1-Healthy,main,Ok,201,16.11,0,0,West US 2,None
S1-Healthy,main,ColdStart,172,46.93,1,0,West US 2,None
S1-Healthy,main,ColdStart,142,76.34,1,0,West US 2,None
S1-Healthy,main,ColdStart,136,91.67,1,0,West US 2,None
S1-Healthy,main,ColdStart,151,76.13,1,0,West US 2,None
S1-Healthy,main,ColdStart,146,61.26,1,0,West US 2,None
S1-Healthy,main,ColdStart,124,76.77,1,0,West US 2,None
S1-Healthy,main,ColdStart,140,61.31,1,0,West US 2,None
S1-Healthy,main,ColdStart,147,61.16,1,0,West US 2,None
S1-Healthy,main,ColdStart,118,76.58,1,0,West US 2,None
S1-Healthy,main,ColdStart,114,60.44,1,0,West US 2,None
S1-Healthy,main,ColdStart,117,60.34,1,0,West US 2,None
S1-Healthy,main,ColdStart,98,46.14,1,0,West US 2,None
S1-Healthy,main,ColdStart,51,60.91,1,0,West US 2,None
S1-Healthy,main,ColdStart,57,60.81,1,0,West US 2,None
S1-Healthy,main,ColdStart,36,67.67,1,0,West US 2,None
S1-Healthy,main,ColdStart,42,52.37,1,0,West US 2,None
S1-Healthy,main,Ok,1564,30.80,0,0,West US 2,None
S1-Healthy,main,Ok,1618,15.37,0,0,West US 2,None
S1-Healthy,main,Ok,1589,15.39,0,0,West US 2,None
S1-Healthy,main,Ok,1587,15.38,0,0,West US 2,None
S1-Healthy,main,Ok,1594,15.37,0,0,West US 2,None
S1-Healthy,main,Ok,1481,30.56,0,0,West US 2,None
S1-Healthy,main,Ok,1488,30.46,0,0,West US 2,None
S1-Healthy,main,Ok,1448,15.44,0,0,West US 2,None
S1-Healthy,main,Ok,1427,30.76,0,0,West US 2,None
S1-Healthy,main,Ok,1442,15.40,0,0,West US 2,None
S1-Healthy,main,Ok,1387,31.10,0,0,West US 2,None
S1-Healthy,main,Ok,1439,15.41,0,0,West US 2,None
S1-Healthy,main,Ok,1377,31.05,0,0,West US 2,None
S1-Healthy,main,Ok,1381,31.01,0,0,West US 2,None
S1-Healthy,main,Ok,1428,15.39,0,0,West US 2,None
S1-Healthy,main,Ok,1433,15.39,0,0,West US 2,None
S1-Healthy,main,Ok,1435,15.34,0,0,West US 2,None
S1-Healthy,main,Ok,1389,16.08,0,0,West US 2,None
S1-Healthy,main,Ok,1394,15.59,0,0,West US 2,None
S1-Healthy,main,Ok,1406,15.51,0,0,West US 2,None
S1-Healthy,main,Ok,1358,31.00,0,0,West US 2,None
S1-Healthy,main,Ok,1391,15.52,0,0,West US 2,None
S1-Healthy,main,Ok,1383,15.50,0,0,West US 2,None
S1-Healthy,main,Ok,1396,15.49,0,0,West US 2,None
S1-Healthy,main,Ok,1403,15.43,0,0,West US 2,None
S1-Healthy,main,Ok,1353,15.46,0,0,West US 2,None
S1-Healthy,main,Ok,1331,31.54,0,0,West US 2,None
S1-Healthy,main,Ok,1343,15.43,0,0,West US 2,None
S1-Healthy,main,Ok,1306,31.53,0,0,West US 2,None
S1-Healthy,main,Ok,1307,31.51,0,0,West US 2,None
S1-Healthy,main,Ok,1355,15.39,0,0,West US 2,None
S1-Healthy,main,Ok,1326,16.14,0,0,West US 2,None
S1-Healthy,main,Ok,1304,16.16,0,0,West US 2,None
S1-Healthy,main,Ok,1283,31.67,0,0,West US 2,None
S1-Healthy,main,Ok,1308,16.10,0,0,West US 2,None
S1-Healthy,main,Ok,1314,16.08,0,0,West US 2,None
S1-Healthy,main,Ok,1322,16.06,0,0,West US 2,None
S1-Healthy,main,Ok,1276,31.65,0,0,West US 2,None
S1-Healthy,main,Ok,1301,31.55,0,0,West US 2,None
S1-Healthy,main,Ok,1269,31.65,0,0,West US 2,None
S1-Healthy,main,Ok,1311,16.02,0,0,West US 2,None
S1-Healthy,main,Ok,1243,30.47,0,0,West US 2,None
S1-Healthy,main,Ok,1209,30.27,0,0,West US 2,None
S1-Healthy,main,Ok,1205,30.28,0,0,West US 2,None
S1-Healthy,main,Ok,1254,14.90,0,0,West US 2,None
S1-Healthy,main,Ok,1069,30.98,0,0,West US 2,None
S1-Healthy,main,Ok,1119,15.35,0,0,West US 2,None
S1-Healthy,main,Ok,1094,30.90,0,0,West US 2,None
S1-Healthy,main,Ok,1071,30.95,0,0,West US 2,None
S1-Healthy,main,Ok,1076,30.96,0,0,West US 2,None
S1-Healthy,main,Ok,1082,30.97,0,0,West US 2,None
S1-Healthy,main,Ok,1114,15.32,0,0,West US 2,None
S1-Healthy,main,Ok,1120,15.29,0,0,West US 2,None
S1-Healthy,main,Ok,1059,15.68,0,0,West US 2,None
S1-Healthy,main,Ok,1086,15.64,0,0,West US 2,None
S1-Healthy,main,Ok,1073,15.55,0,0,West US 2,None
S1-Healthy,main,Ok,1077,15.54,0,0,West US 2,None
S1-Healthy,main,Ok,1041,15.71,0,0,West US 2,None
S1-Healthy,main,Ok,1008,15.58,0,0,West US 2,None
S1-Healthy,main,Ok,983,31.10,0,0,West US 2,None
S1-Healthy,main,Ok,969,31.13,0,0,West US 2,None
S1-Healthy,main,Ok,961,31.09,0,0,West US 2,None
S1-Healthy,main,Ok,944,15.95,0,0,West US 2,None
S1-Healthy,main,Ok,951,15.95,0,0,West US 2,None
S1-Healthy,main,Ok,939,15.93,0,0,West US 2,None
S1-Healthy,main,Ok,929,15.93,0,0,West US 2,None
S1-Healthy,main,Ok,915,30.83,0,0,West US 2,None
S1-Healthy,main,Ok,874,15.10,0,0,West US 2,None
S1-Healthy,main,Ok,879,15.06,0,0,West US 2,None
S1-Healthy,main,Ok,821,30.92,0,0,West US 2,None
S1-Healthy,main,Ok,851,15.09,0,0,West US 2,None
S1-Healthy,main,Ok,883,15.03,0,0,West US 2,None
S1-Healthy,main,Ok,867,15.07,0,0,West US 2,None
S1-Healthy,main,Ok,864,15.06,0,0,West US 2,None
S1-Healthy,main,Ok,862,15.05,0,0,West US 2,None
S1-Healthy,main,Ok,860,15.03,0,0,West US 2,None
S1-Healthy,main,Ok,827,15.80,0,0,West US 2,None
S1-Healthy,main,Ok,786,31.58,0,0,West US 2,None
S1-Healthy,main,Ok,837,15.80,0,0,West US 2,None
S1-Healthy,main,Ok,834,15.78,0,0,West US 2,None
S1-Healthy,main,Ok,833,15.77,0,0,West US 2,None
S1-Healthy,main,Ok,850,15.69,0,0,West US 2,None
S1-Healthy,main,Ok,772,31.21,0,0,West US 2,None
S1-Healthy,main,Ok,812,15.66,0,0,West US 2,None
S1-Healthy,main,Ok,780,15.51,0,0,West US 2,None
S1-Healthy,main,Ok,751,15.56,0,0,West US 2,None
S1-Healthy,main,Ok,713,15.66,0,0,West US 2,None
S1-Healthy,main,Ok,741,15.56,0,0,West US 2,None
S1-Healthy,main,Ok,711,15.64,0,0,West US 2,None
S1-Healthy,main,Ok,718,15.65,0,0,West US 2,None
S1-Healthy,main,Ok,716,15.67,0,0,West US 2,None
S1-Healthy,main,Ok,714,15.60,0,0,West US 2,None
S1-Healthy,main,Ok,689,30.57,0,0,West US 2,None
S1-Healthy,main,Ok,696,30.52,0,0,West US 2,None
S1-Healthy,main,Ok,703,30.44,0,0,West US 2,None
S1-Healthy,main,Ok,622,14.99,0,0,West US 2,None
S1-Healthy,main,Ok,637,14.79,0,0,West US 2,None
S1-Healthy,main,Ok,582,15.14,0,0,West US 2,None
S1-Healthy,main,Ok,604,15.10,0,0,West US 2,None
S1-Healthy,main,Ok,548,30.18,0,0,West US 2,None
S1-Healthy,main,Ok,575,15.16,0,0,West US 2,None
S1-Healthy,main,Ok,596,15.06,0,0,West US 2,None
S1-Healthy,main,Ok,558,14.91,0,0,West US 2,None
S1-Healthy,main,Ok,541,14.99,0,0,West US 2,None
S1-Healthy,main,Ok,474,31.12,0,0,West US 2,None
S1-Healthy,main,Ok,518,15.06,0,0,West US 2,None
S1-Healthy,main,Ok,476,31.04,0,0,West US 2,None
S1-Healthy,main,Ok,487,31.01,0,0,West US 2,None
S1-Healthy,main,Ok,533,14.90,0,0,West US 2,None
S1-Healthy,main,Ok,414,30.77,0,0,West US 2,None
S1-Healthy,main,Ok,431,30.69,0,0,West US 2,None
S1-Healthy,main,Ok,392,15.96,0,0,West US 2,None
S1-Healthy,main,Ok,382,15.98,0,0,West US 2,None
S1-Healthy,main,Ok,351,31.18,0,0,West US 2,None
S1-Healthy,main,Ok,332,15.32,0,0,West US 2,None
S1-Healthy,main,Ok,353,15.25,0,0,West US 2,None
S1-Healthy,main,Ok,309,31.16,0,0,West US 2,None
S1-Healthy,main,Ok,334,15.28,0,0,West US 2,None
S1-Healthy,main,Ok,366,15.23,0,0,West US 2,None
S1-Healthy,main,Ok,340,15.19,0,0,West US 2,None
S1-Healthy,main,Ok,279,15.80,0,0,West US 2,None
S1-Healthy,main,ColdStart,198,78.84,1,0,West US 2,None
S1-Healthy,main,Ok,246,31.87,0,0,West US 2,None
S1-Healthy,main,ColdStart,194,93.82,1,0,West US 2,None
S1-Healthy,main,Ok,251,31.83,0,0,West US 2,None
S1-Healthy,main,Ok,266,31.77,0,0,West US 2,None
S1-Healthy,main,ColdStart,168,62.04,1,0,West US 2,None
S1-Healthy,main,ColdStart,153,92.30,1,0,West US 2,None
S1-Healthy,main,ColdStart,159,62.17,1,0,West US 2,None
S1-Healthy,main,ColdStart,167,46.96,1,0,West US 2,None
S1-Healthy,main,ColdStart,178,46.75,1,0,West US 2,None
S1-Healthy,main,ColdStart,141,61.24,1,0,West US 2,None
S1-Healthy,main,ColdStart,131,60.97,1,0,West US 2,None
S1-Healthy,main,ColdStart,115,60.42,1,0,West US 2,None
S1-Healthy,main,ColdStart,100,60.83,1,0,West US 2,None
S1-Healthy,main,ColdStart,47,82.97,1,0,West US 2,None
S1-Healthy,main,ColdStart,16,83.06,1,0,West US 2,None
S1-Healthy,main,ColdStart,26,82.96,1,0,West US 2,None
S1-Healthy,main,ColdStart,6,92.69,1,0,West US 2,None
S1-Healthy,main,ColdStart,31,67.66,1,0,West US 2,None
S1-Healthy,main,ColdStart,4,92.67,1,0,West US 2,None
S1-Healthy,main,ColdStart,34,67.65,1,0,West US 2,None
S1-Healthy,main,ColdStart,10,92.61,1,0,West US 2,None
S1-Healthy,main,ColdStart,32,67.64,1,0,West US 2,None
S1-Healthy,main,ColdStart,30,67.63,1,0,West US 2,None
S1-Healthy,main,ColdStart,27,52.39,1,0,West US 2,None
S1-Healthy,main,Ok,1638,15.00,0,0,West US 2,None
S1-Healthy,main,Ok,1642,14.08,0,0,West US 2,None
S1-Healthy,main,Ok,1615,16.11,0,0,West US 2,None
S1-Healthy,main,Ok,1595,15.42,0,0,West US 2,None
S1-Healthy,main,Ok,1568,30.77,0,0,West US 2,None
S1-Healthy,main,Ok,1588,15.39,0,0,West US 2,None
S1-Healthy,main,Ok,1586,30.70,0,0,West US 2,None
S1-Healthy,main,Ok,1579,15.39,0,0,West US 2,None
S1-Healthy,main,Ok,1483,14.89,0,0,West US 2,None
S1-Healthy,main,Ok,1471,30.14,0,0,West US 2,None
S1-Healthy,main,Ok,1472,30.14,0,0,West US 2,None
S1-Healthy,main,Ok,1507,14.77,0,0,West US 2,None
S1-Healthy,main,Ok,1499,14.75,0,0,West US 2,None
S1-Healthy,main,Ok,1459,15.42,0,0,West US 2,None
S1-Healthy,main,Ok,1446,30.63,0,0,West US 2,None
S1-Healthy,main,Ok,1468,15.34,0,0,West US 2,None
S1-Healthy,main,Ok,1414,30.83,0,0,West US 2,None
S1-Healthy,main,Ok,1426,30.78,0,0,West US 2,None
S1-Healthy,main,Ok,1393,31.08,0,0,West US 2,None
S1-Healthy,main,Ok,1441,15.36,0,0,West US 2,None
S1-Healthy,main,Ok,1417,15.49,0,0,West US 2,None
S1-Healthy,main,Ok,1398,31.03,0,0,West US 2,None
S1-Healthy,main,Ok,1409,30.95,0,0,West US 2,None
S1-Healthy,main,Ok,1349,31.14,0,0,West US 2,None
S1-Healthy,main,Ok,1365,31.05,0,0,West US 2,None
S1-Healthy,main,Ok,1372,15.42,0,0,West US 2,None
S1-Healthy,main,Ok,1352,15.45,0,0,West US 2,None
S1-Healthy,main,Ok,1373,15.36,0,0,West US 2,None
S1-Healthy,main,Ok,1270,31.60,0,0,West US 2,None
S1-Healthy,main,Ok,1290,15.59,0,0,West US 2,None
S1-Healthy,main,Ok,1250,30.54,0,0,West US 2,None
S1-Healthy,main,Ok,1265,30.45,0,0,West US 2,None
S1-Healthy,main,Ok,1248,30.52,0,0,West US 2,None
S1-Healthy,main,Ok,1241,30.51,0,0,West US 2,None
S1-Healthy,main,Ok,1258,30.45,0,0,West US 2,None
S1-Healthy,main,Ok,1279,15.53,0,0,West US 2,None
S1-Healthy,main,Ok,1289,15.49,0,0,West US 2,None
S1-Healthy,main,Ok,1221,30.34,0,0,West US 2,None
S1-Healthy,main,Ok,1259,14.92,0,0,West US 2,None
S1-Healthy,main,Ok,1210,30.27,0,0,West US 2,None
S1-Healthy,main,Ok,1217,30.26,0,0,West US 2,None
S1-Healthy,main,Ok,1230,30.22,0,0,West US 2,None
S1-Healthy,main,Ok,1224,30.22,0,0,West US 2,None
S1-Healthy,main,Ok,1235,14.92,0,0,West US 2,None
S1-Healthy,main,Ok,1233,14.92,0,0,West US 2,None
S1-Healthy,main,Ok,1215,15.37,0,0,West US 2,None
S1-Healthy,main,Ok,1135,30.36,0,0,West US 2,None
S1-Healthy,main,Ok,1184,15.22,0,0,West US 2,None
S1-Healthy,main,Ok,1155,30.34,0,0,West US 2,None
S1-Healthy,main,Ok,1159,30.29,0,0,West US 2,None
S1-Healthy,main,Ok,1146,30.33,0,0,West US 2,None
S1-Healthy,main,Ok,1152,30.30,0,0,West US 2,None
S1-Healthy,main,Ok,1176,15.22,0,0,West US 2,None
S1-Healthy,main,Ok,1180,15.20,0,0,West US 2,None
S1-Healthy,main,Ok,1197,15.15,0,0,West US 2,None
S1-Healthy,main,Ok,1194,15.14,0,0,West US 2,None
S1-Healthy,main,Ok,1171,15.17,0,0,West US 2,None
S1-Healthy,main,Ok,1067,31.04,0,0,West US 2,None
S1-Healthy,main,Ok,1107,15.41,0,0,West US 2,None
S1-Healthy,main,Ok,1101,15.40,0,0,West US 2,None
S1-Healthy,main,Ok,1125,15.34,0,0,West US 2,None
S1-Healthy,main,Ok,1118,15.33,0,0,West US 2,None
S1-Healthy,main,Ok,1036,15.65,0,0,West US 2,None
S1-Healthy,main,Ok,1040,15.63,0,0,West US 2,None
S1-Healthy,main,Ok,1019,31.18,0,0,West US 2,None
S1-Healthy,main,Ok,1050,15.60,0,0,West US 2,None
S1-Healthy,main,Ok,999,31.22,0,0,West US 2,None
S1-Healthy,main,Ok,1055,15.60,0,0,West US 2,None
S1-Healthy,main,Ok,1033,15.58,0,0,West US 2,None
S1-Healthy,main,Ok,930,31.55,0,0,West US 2,None
S1-Healthy,main,Ok,966,15.58,0,0,West US 2,None
S1-Healthy,main,Ok,965,15.58,0,0,West US 2,None
S1-Healthy,main,Ok,990,15.53,0,0,West US 2,None
S1-Healthy,main,Ok,927,31.51,0,0,West US 2,None
S1-Healthy,main,Ok,955,31.49,0,0,West US 2,None
S1-Healthy,main,Ok,976,15.55,0,0,West US 2,None
S1-Healthy,main,Ok,974,15.54,0,0,West US 2,None
S1-Healthy,main,Ok,981,15.52,0,0,West US 2,None
S1-Healthy,main,Ok,942,31.46,0,0,West US 2,None
S1-Healthy,main,Ok,926,31.46,0,0,West US 2,None
S1-Healthy,main,Ok,972,15.51,0,0,West US 2,None
S1-Healthy,main,Ok,937,31.41,0,0,West US 2,None
S1-Healthy,main,Ok,932,15.96,0,0,West US 2,None
S1-Healthy,main,Ok,921,15.99,0,0,West US 2,None
S1-Healthy,main,Ok,925,15.89,0,0,West US 2,None
S1-Healthy,main,Ok,784,31.60,0,0,West US 2,None
S1-Healthy,main,Ok,826,15.83,0,0,West US 2,None
S1-Healthy,main,Ok,792,31.54,0,0,West US 2,None
S1-Healthy,main,Ok,831,15.76,0,0,West US 2,None
S1-Healthy,main,Ok,848,15.76,0,0,West US 2,None
